standard_time_label,standard_time_ms,master_category,master_time_adjustment_ms,,,,,
11:20,680000,MasD,37000,,,,,
11:20,680000,MasE,53000,,,,,
11:20,680000,MasF,72000,,,,,
11:20,680000,MasG,93000,,,,,
11:20,680000,MasH,116000,,,,,
11:20,680000,MasI,142000,,,,,
11:20,680000,MasJ,167000,,,,,
11:21,681000,MasB,6000,,,,,
11:21,681000,MasC,19000,,,,,
11:21,681000,MasD,37000,,,,,
11:21,681000,MasE,53000,,,,,
11:21,681000,MasF,72000,,,,,
11:21,681000,MasG,93000,,,,,
11:21,681000,MasH,116000,,,,,
11:21,681000,MasI,142000,,,,,
11:21,681000,MasJ,167000,,,,,
11:22,682000,MasB,6000,,,,,
11:22,682000,MasC,19000,,,,,
11:22,682000,MasD,37000,,,,,
11:22,682000,MasE,53000,,,,,
11:22,682000,MasF,72000,,,,,
11:22,682000,MasG,93000,,,,,
11:22,682000,MasH,117000,,,,,
11:22,682000,MasI,142000,,,,,
11:22,682000,MasJ,167000,,,,,
11:23,683000,MasB,6000,,,,,
11:23,683000,MasC,19000,,,,,
11:23,683000,MasD,37000,,,,,
11:23,683000,MasE,53000,,,,,
11:23,683000,MasF,73000,,,,,
11:23,683000,MasG,93000,,,,,
11:23,683000,MasH,117000,,,,,
11:23,683000,MasI,142000,,,,,
11:23,683000,MasJ,167000,,,,,
11:24,684000,MasB,6000,,,,,
11:24,684000,MasC,19000,,,,,
11:24,684000,MasD,37000,,,,,
11:24,684000,MasE,53000,,,,,
11:24,684000,MasF,73000,,,,,
11:24,684000,MasG,93000,,,,,
11:24,684000,MasH,117000,,,,,
11:24,684000,MasI,142000,,,,,
11:24,684000,MasJ,168000,,,,,
11:25,685000,MasB,6000,,,,,
11:25,685000,MasC,19000,,,,,
11:25,685000,MasD,37000,,,,,
11:25,685000,MasE,53000,,,,,
11:25,685000,MasF,73000,,,,,
11:25,685000,MasG,93000,,,,,
11:25,685000,MasH,117000,,,,,
11:25,685000,MasI,142000,,,,,
11:25,685000,MasJ,168000,,,,,
11:26,686000,MasB,6000,,,,,
11:26,686000,MasC,19000,,,,,
11:26,686000,MasD,37000,,,,,
11:26,686000,MasE,53000,,,,,
11:26,686000,MasF,73000,,,,,
11:26,686000,MasG,93000,,,,,
11:26,686000,MasH,117000,,,,,
11:26,686000,MasI,142000,,,,,
11:26,686000,MasJ,168000,,,,,
11:27,687000,MasB,6000,,,,,
11:27,687000,MasC,19000,,,,,
11:27,687000,MasD,37000,,,,,
11:27,687000,MasE,53000,,,,,
11:27,687000,MasF,73000,,,,,
11:27,687000,MasG,93000,,,,,
11:27,687000,MasH,117000,,,,,
11:27,687000,MasI,143000,,,,,
11:27,687000,MasJ,168000,,,,,
11:28,688000,MasB,6000,,,,,
11:28,688000,MasC,19000,,,,,
11:28,688000,MasD,37000,,,,,
11:28,688000,MasE,53000,,,,,
11:28,688000,MasF,73000,,,,,
11:28,688000,MasG,93000,,,,,
11:28,688000,MasH,117000,,,,,
11:28,688000,MasI,143000,,,,,
11:28,688000,MasJ,168000,,,,,
11:29,689000,MasB,6000,,,,,
11:29,689000,MasC,19000,,,,,
11:29,689000,MasD,37000,,,,,
11:29,689000,MasE,53000,,,,,
11:29,689000,MasF,73000,,,,,
11:29,689000,MasG,93000,,,,,
11:29,689000,MasH,117000,,,,,
11:29,689000,MasI,143000,,,,,
11:29,689000,MasJ,168000,,,,,
11:30,690000,MasB,7000,,,,,
11:30,690000,MasC,20000,,,,,
11:30,690000,MasD,37000,,,,,
11:30,690000,MasE,54000,,,,,
11:30,690000,MasF,73000,,,,,
11:30,690000,MasG,94000,,,,,
11:30,690000,MasH,118000,,,,,
11:30,690000,MasI,143000,,,,,
11:30,690000,MasJ,169000,,,,,
11:31,691000,MasB,7000,,,,,
11:31,691000,MasC,20000,,,,,
11:31,691000,MasD,37000,,,,,
11:31,691000,MasE,54000,,,,,
11:31,691000,MasF,73000,,,,,
11:31,691000,MasG,94000,,,,,
11:31,691000,MasH,118000,,,,,
11:31,691000,MasI,143000,,,,,
11:31,691000,MasJ,169000,,,,,
11:32,692000,MasB,7000,,,,,
11:32,692000,MasC,20000,,,,,
11:32,692000,MasD,37000,,,,,
11:32,692000,MasE,54000,,,,,
11:32,692000,MasF,73000,,,,,
11:32,692000,MasG,94000,,,,,
11:32,692000,MasH,118000,,,,,
11:32,692000,MasI,143000,,,,,
11:32,692000,MasJ,169000,,,,,
11:33,693000,MasB,7000,,,,,
11:33,693000,MasC,20000,,,,,
11:33,693000,MasD,37000,,,,,
11:33,693000,MasE,54000,,,,,
11:33,693000,MasF,73000,,,,,
11:33,693000,MasG,94000,,,,,
11:33,693000,MasH,118000,,,,,
11:33,693000,MasI,143000,,,,,
11:33,693000,MasJ,169000,,,,,
11:34,694000,MasB,7000,,,,,
11:34,694000,MasC,20000,,,,,
11:34,694000,MasD,37000,,,,,
11:34,694000,MasE,54000,,,,,
11:34,694000,MasF,73000,,,,,
11:34,694000,MasG,94000,,,,,
11:34,694000,MasH,118000,,,,,
11:34,694000,MasI,144000,,,,,
11:34,694000,MasJ,169000,,,,,
11:35,695000,MasB,7000,,,,,
11:35,695000,MasC,20000,,,,,
11:35,695000,MasD,37000,,,,,
11:35,695000,MasE,54000,,,,,
11:35,695000,MasF,73000,,,,,
11:35,695000,MasG,94000,,,,,
11:35,695000,MasH,118000,,,,,
11:35,695000,MasI,144000,,,,,
11:35,695000,MasJ,169000,,,,,
11:36,696000,MasB,7000,,,,,
11:36,696000,MasC,20000,,,,,
11:36,696000,MasD,37000,,,,,
11:36,696000,MasE,54000,,,,,
11:36,696000,MasF,73000,,,,,
11:36,696000,MasG,94000,,,,,
11:36,696000,MasH,118000,,,,,
11:36,696000,MasI,144000,,,,,
11:36,696000,MasJ,169000,,,,,
11:37,697000,MasB,7000,,,,,
11:37,697000,MasC,20000,,,,,
11:37,697000,MasD,37000,,,,,
11:37,697000,MasE,54000,,,,,
11:37,697000,MasF,73000,,,,,
11:37,697000,MasG,94000,,,,,
11:37,697000,MasH,118000,,,,,
11:37,697000,MasI,144000,,,,,
11:37,697000,MasJ,170000,,,,,
11:38,698000,MasB,7000,,,,,
11:38,698000,MasC,20000,,,,,
11:38,698000,MasD,37000,,,,,
11:38,698000,MasE,54000,,,,,
11:38,698000,MasF,74000,,,,,
11:38,698000,MasG,94000,,,,,
11:38,698000,MasH,118000,,,,,
11:38,698000,MasI,144000,,,,,
11:38,698000,MasJ,170000,,,,,
11:39,699000,MasB,7000,,,,,
11:39,699000,MasC,20000,,,,,
11:39,699000,MasD,37000,,,,,
11:39,699000,MasE,54000,,,,,
11:39,699000,MasF,74000,,,,,
11:39,699000,MasG,94000,,,,,
11:39,699000,MasH,119000,,,,,
11:39,699000,MasI,144000,,,,,
11:39,699000,MasJ,170000,,,,,
11:40,700000,MasB,7000,,,,,
11:40,700000,MasC,20000,,,,,
11:40,700000,MasD,37000,,,,,
11:40,700000,MasE,54000,,,,,
11:40,700000,MasF,74000,,,,,
11:40,700000,MasG,94000,,,,,
11:40,700000,MasH,119000,,,,,
11:40,700000,MasI,144000,,,,,
11:40,700000,MasJ,170000,,,,,
11:41,701000,MasB,7000,,,,,
11:41,701000,MasC,20000,,,,,
11:41,701000,MasD,37000,,,,,
11:41,701000,MasE,54000,,,,,
11:41,701000,MasF,74000,,,,,
11:41,701000,MasG,94000,,,,,
11:41,701000,MasH,119000,,,,,
11:41,701000,MasI,144000,,,,,
11:41,701000,MasJ,170000,,,,,
11:42,702000,MasB,7000,,,,,
11:42,702000,MasC,20000,,,,,
11:42,702000,MasD,37000,,,,,
11:42,702000,MasE,54000,,,,,
11:42,702000,MasF,74000,,,,,
11:42,702000,MasG,95000,,,,,
11:42,702000,MasH,119000,,,,,
11:42,702000,MasI,145000,,,,,
11:42,702000,MasJ,170000,,,,,
11:43,703000,MasB,7000,,,,,
11:43,703000,MasC,20000,,,,,
11:43,703000,MasD,37000,,,,,
11:43,703000,MasE,54000,,,,,
11:43,703000,MasF,74000,,,,,
11:43,703000,MasG,95000,,,,,
11:43,703000,MasH,119000,,,,,
11:43,703000,MasI,145000,,,,,
11:43,703000,MasJ,170000,,,,,
11:44,704000,MasB,7000,,,,,
11:44,704000,MasC,20000,,,,,
11:44,704000,MasD,37000,,,,,
11:44,704000,MasE,54000,,,,,
11:44,704000,MasF,74000,,,,,
11:44,704000,MasG,95000,,,,,
11:44,704000,MasH,119000,,,,,
11:44,704000,MasI,145000,,,,,
11:44,704000,MasJ,171000,,,,,
11:45,705000,MasB,7000,,,,,
11:45,705000,MasC,20000,,,,,
11:45,705000,MasD,38000,,,,,
11:45,705000,MasE,54000,,,,,
11:45,705000,MasF,74000,,,,,
11:45,705000,MasG,95000,,,,,
11:45,705000,MasH,119000,,,,,
11:45,705000,MasI,145000,,,,,
11:45,705000,MasJ,171000,,,,,
11:46,706000,MasB,7000,,,,,
11:46,706000,MasC,20000,,,,,
11:46,706000,MasD,38000,,,,,
11:46,706000,MasE,54000,,,,,
11:46,706000,MasF,74000,,,,,
11:46,706000,MasG,95000,,,,,
11:46,706000,MasH,119000,,,,,
11:46,706000,MasI,145000,,,,,
11:46,706000,MasJ,171000,,,,,
11:47,707000,MasB,7000,,,,,
11:47,707000,MasC,20000,,,,,
11:47,707000,MasD,38000,,,,,
11:47,707000,MasE,54000,,,,,
11:47,707000,MasF,74000,,,,,
11:47,707000,MasG,95000,,,,,
11:47,707000,MasH,119000,,,,,
11:47,707000,MasI,145000,,,,,
11:47,707000,MasJ,171000,,,,,
11:48,708000,MasB,7000,,,,,
11:48,708000,MasC,20000,,,,,
11:48,708000,MasD,38000,,,,,
11:48,708000,MasE,54000,,,,,
11:48,708000,MasF,74000,,,,,
11:48,708000,MasG,95000,,,,,
11:48,708000,MasH,120000,,,,,
11:48,708000,MasI,145000,,,,,
11:48,708000,MasJ,171000,,,,,
11:49,709000,MasB,7000,,,,,
11:49,709000,MasC,20000,,,,,
11:49,709000,MasD,38000,,,,,
11:49,709000,MasE,54000,,,,,
11:49,709000,MasF,74000,,,,,
11:49,709000,MasG,95000,,,,,
11:49,709000,MasH,120000,,,,,
11:49,709000,MasI,146000,,,,,
11:49,709000,MasJ,171000,,,,,
11:50,710000,MasB,7000,,,,,
11:50,710000,MasC,20000,,,,,
11:50,710000,MasD,38000,,,,,
11:50,710000,MasE,55000,,,,,
11:50,710000,MasF,74000,,,,,
11:50,710000,MasG,95000,,,,,
11:50,710000,MasH,120000,,,,,
11:50,710000,MasI,146000,,,,,
11:50,710000,MasJ,172000,,,,,
11:51,711000,MasB,7000,,,,,
11:51,711000,MasC,20000,,,,,
11:51,711000,MasD,38000,,,,,
11:51,711000,MasE,55000,,,,,
11:51,711000,MasF,74000,,,,,
11:51,711000,MasG,95000,,,,,
11:51,711000,MasH,120000,,,,,
11:51,711000,MasI,146000,,,,,
11:51,711000,MasJ,172000,,,,,
11:52,712000,MasB,7000,,,,,
11:52,712000,MasC,20000,,,,,
11:52,712000,MasD,38000,,,,,
11:52,712000,MasE,55000,,,,,
11:52,712000,MasF,74000,,,,,
11:52,712000,MasG,95000,,,,,
11:52,712000,MasH,120000,,,,,
11:52,712000,MasI,146000,,,,,
11:52,712000,MasJ,172000,,,,,
11:53,713000,MasB,7000,,,,,
11:53,713000,MasC,20000,,,,,
11:53,713000,MasD,38000,,,,,
11:53,713000,MasE,55000,,,,,
11:53,713000,MasF,75000,,,,,
11:53,713000,MasG,95000,,,,,
11:53,713000,MasH,120000,,,,,
11:53,713000,MasI,146000,,,,,
11:53,713000,MasJ,172000,,,,,
11:54,714000,MasB,7000,,,,,
11:54,714000,MasC,20000,,,,,
11:54,714000,MasD,38000,,,,,
11:54,714000,MasE,55000,,,,,
11:54,714000,MasF,75000,,,,,
11:54,714000,MasG,96000,,,,,
11:54,714000,MasH,120000,,,,,
11:54,714000,MasI,146000,,,,,
11:54,714000,MasJ,172000,,,,,
11:55,715000,MasB,7000,,,,,
11:55,715000,MasC,20000,,,,,
11:55,715000,MasD,38000,,,,,
11:55,715000,MasE,55000,,,,,
11:55,715000,MasF,75000,,,,,
11:55,715000,MasG,96000,,,,,
11:55,715000,MasH,120000,,,,,
11:55,715000,MasI,146000,,,,,
11:55,715000,MasJ,172000,,,,,
11:56,716000,MasB,7000,,,,,
11:56,716000,MasC,20000,,,,,
11:56,716000,MasD,38000,,,,,
11:56,716000,MasE,55000,,,,,
11:56,716000,MasF,75000,,,,,
11:56,716000,MasG,96000,,,,,
11:56,716000,MasH,121000,,,,,
11:56,716000,MasI,146000,,,,,
11:56,716000,MasJ,172000,,,,,
11:57,717000,MasB,7000,,,,,
11:57,717000,MasC,20000,,,,,
11:57,717000,MasD,38000,,,,,
11:57,717000,MasE,55000,,,,,
11:57,717000,MasF,75000,,,,,
11:57,717000,MasG,96000,,,,,
11:57,717000,MasH,121000,,,,,
11:57,717000,MasI,147000,,,,,
11:57,717000,MasJ,173000,,,,,
11:58,718000,MasB,7000,,,,,
11:58,718000,MasC,20000,,,,,
11:58,718000,MasD,38000,,,,,
11:58,718000,MasE,55000,,,,,
11:58,718000,MasF,75000,,,,,
11:58,718000,MasG,96000,,,,,
11:58,718000,MasH,121000,,,,,
11:58,718000,MasI,147000,,,,,
11:58,718000,MasJ,173000,,,,,
11:59,719000,MasB,7000,,,,,
11:59,719000,MasC,20000,,,,,
11:59,719000,MasD,38000,,,,,
11:59,719000,MasE,55000,,,,,
11:59,719000,MasF,75000,,,,,
11:59,719000,MasG,96000,,,,,
11:59,719000,MasH,121000,,,,,
11:59,719000,MasI,147000,,,,,
11:59,719000,MasJ,173000,,,,,
12:00,720000,MasB,7000,,,,,
12:00,720000,MasC,20000,,,,,
12:00,720000,MasD,38000,,,,,
12:00,720000,MasE,55000,,,,,
12:00,720000,MasF,75000,,,,,
12:00,720000,MasG,96000,,,,,
12:00,720000,MasH,121000,,,,,
12:00,720000,MasI,147000,,,,,
12:00,720000,MasJ,173000,,,,,
12:01,721000,MasB,7000,,,,,
12:01,721000,MasC,20000,,,,,
12:01,721000,MasD,38000,,,,,
12:01,721000,MasE,55000,,,,,
12:01,721000,MasF,75000,,,,,
12:01,721000,MasG,96000,,,,,
12:01,721000,MasH,121000,,,,,
12:01,721000,MasI,147000,,,,,
12:01,721000,MasJ,173000,,,,,
12:02,722000,MasB,7000,,,,,
12:02,722000,MasC,20000,,,,,
12:02,722000,MasD,38000,,,,,
12:02,722000,MasE,55000,,,,,
12:02,722000,MasF,75000,,,,,
12:02,722000,MasG,96000,,,,,
12:02,722000,MasH,121000,,,,,
12:02,722000,MasI,147000,,,,,
12:02,722000,MasJ,173000,,,,,
12:03,723000,MasB,7000,,,,,
12:03,723000,MasC,20000,,,,,
12:03,723000,MasD,38000,,,,,
12:03,723000,MasE,55000,,,,,
12:03,723000,MasF,75000,,,,,
12:03,723000,MasG,96000,,,,,
12:03,723000,MasH,121000,,,,,
12:03,723000,MasI,147000,,,,,
12:03,723000,MasJ,174000,,,,,
12:04,724000,MasB,7000,,,,,
12:04,724000,MasC,20000,,,,,
12:04,724000,MasD,38000,,,,,
12:04,724000,MasE,55000,,,,,
12:04,724000,MasF,75000,,,,,
12:04,724000,MasG,96000,,,,,
12:04,724000,MasH,121000,,,,,
12:04,724000,MasI,148000,,,,,
12:04,724000,MasJ,174000,,,,,
12:05,725000,MasB,7000,,,,,
12:05,725000,MasC,20000,,,,,
12:05,725000,MasD,38000,,,,,
12:05,725000,MasE,55000,,,,,
12:05,725000,MasF,75000,,,,,
12:05,725000,MasG,97000,,,,,
12:05,725000,MasH,122000,,,,,
12:05,725000,MasI,148000,,,,,
12:05,725000,MasJ,174000,,,,,
12:06,726000,MasB,7000,,,,,
12:06,726000,MasC,20000,,,,,
12:06,726000,MasD,38000,,,,,
12:06,726000,MasE,55000,,,,,
12:06,726000,MasF,75000,,,,,
12:06,726000,MasG,97000,,,,,
12:06,726000,MasH,122000,,,,,
12:06,726000,MasI,148000,,,,,
12:06,726000,MasJ,174000,,,,,
12:07,727000,MasB,7000,,,,,
12:07,727000,MasC,20000,,,,,
12:07,727000,MasD,38000,,,,,
12:07,727000,MasE,55000,,,,,
12:07,727000,MasF,75000,,,,,
12:07,727000,MasG,97000,,,,,
12:07,727000,MasH,122000,,,,,
12:07,727000,MasI,148000,,,,,
12:07,727000,MasJ,174000,,,,,
12:08,728000,MasB,7000,,,,,
12:08,728000,MasC,20000,,,,,
12:08,728000,MasD,38000,,,,,
12:08,728000,MasE,55000,,,,,
12:08,728000,MasF,76000,,,,,
12:08,728000,MasG,97000,,,,,
12:08,728000,MasH,122000,,,,,
12:08,728000,MasI,148000,,,,,
12:08,728000,MasJ,174000,,,,,
12:09,729000,MasB,7000,,,,,
12:09,729000,MasC,20000,,,,,
12:09,729000,MasD,38000,,,,,
12:09,729000,MasE,55000,,,,,
12:09,729000,MasF,76000,,,,,
12:09,729000,MasG,97000,,,,,
12:09,729000,MasH,122000,,,,,
12:09,729000,MasI,148000,,,,,
12:09,729000,MasJ,175000,,,,,
12:10,730000,MasB,7000,,,,,
12:10,730000,MasC,20000,,,,,
12:10,730000,MasD,39000,,,,,
12:10,730000,MasE,56000,,,,,
12:10,730000,MasF,76000,,,,,
12:10,730000,MasG,97000,,,,,
12:10,730000,MasH,122000,,,,,
12:10,730000,MasI,149000,,,,,
12:10,730000,MasJ,175000,,,,,
12:11,731000,MasB,7000,,,,,
12:11,731000,MasC,20000,,,,,
12:11,731000,MasD,39000,,,,,
12:11,731000,MasE,56000,,,,,
12:11,731000,MasF,76000,,,,,
12:11,731000,MasG,97000,,,,,
12:11,731000,MasH,122000,,,,,
12:11,731000,MasI,149000,,,,,
12:11,731000,MasJ,175000,,,,,
12:12,732000,MasB,7000,,,,,
12:12,732000,MasC,20000,,,,,
12:12,732000,MasD,39000,,,,,
12:12,732000,MasE,56000,,,,,
12:12,732000,MasF,76000,,,,,
12:12,732000,MasG,97000,,,,,
12:12,732000,MasH,122000,,,,,
12:12,732000,MasI,149000,,,,,
12:12,732000,MasJ,175000,,,,,
12:13,733000,MasB,7000,,,,,
12:13,733000,MasC,20000,,,,,
12:13,733000,MasD,39000,,,,,
12:13,733000,MasE,56000,,,,,
12:13,733000,MasF,76000,,,,,
12:13,733000,MasG,97000,,,,,
12:13,733000,MasH,123000,,,,,
12:13,733000,MasI,149000,,,,,
12:13,733000,MasJ,175000,,,,,
12:14,734000,MasB,7000,,,,,
12:14,734000,MasC,20000,,,,,
12:14,734000,MasD,39000,,,,,
12:14,734000,MasE,56000,,,,,
12:14,734000,MasF,76000,,,,,
12:14,734000,MasG,97000,,,,,
12:14,734000,MasH,123000,,,,,
12:14,734000,MasI,149000,,,,,
12:14,734000,MasJ,176000,,,,,
12:15,735000,MasB,7000,,,,,
12:15,735000,MasC,21000,,,,,
12:15,735000,MasD,39000,,,,,
12:15,735000,MasE,56000,,,,,
12:15,735000,MasF,76000,,,,,
12:15,735000,MasG,98000,,,,,
12:15,735000,MasH,123000,,,,,
12:15,735000,MasI,149000,,,,,
12:15,735000,MasJ,176000,,,,,
12:16,736000,MasB,7000,,,,,
12:16,736000,MasC,21000,,,,,
12:16,736000,MasD,39000,,,,,
12:16,736000,MasE,56000,,,,,
12:16,736000,MasF,76000,,,,,
12:16,736000,MasG,98000,,,,,
12:16,736000,MasH,123000,,,,,
12:16,736000,MasI,149000,,,,,
12:16,736000,MasJ,176000,,,,,
12:17,737000,MasB,7000,,,,,
12:17,737000,MasC,21000,,,,,
12:17,737000,MasD,39000,,,,,
12:17,737000,MasE,56000,,,,,
12:17,737000,MasF,76000,,,,,
12:17,737000,MasG,98000,,,,,
12:17,737000,MasH,123000,,,,,
12:17,737000,MasI,150000,,,,,
12:17,737000,MasJ,176000,,,,,
12:18,738000,MasB,7000,,,,,
12:18,738000,MasC,21000,,,,,
12:18,738000,MasD,39000,,,,,
12:18,738000,MasE,56000,,,,,
12:18,738000,MasF,76000,,,,,
12:18,738000,MasG,98000,,,,,
12:18,738000,MasH,123000,,,,,
12:18,738000,MasI,150000,,,,,
12:18,738000,MasJ,176000,,,,,
12:19,739000,MasB,7000,,,,,
12:19,739000,MasC,21000,,,,,
12:19,739000,MasD,39000,,,,,
12:19,739000,MasE,56000,,,,,
12:19,739000,MasF,76000,,,,,
12:19,739000,MasG,98000,,,,,
12:19,739000,MasH,123000,,,,,
12:19,739000,MasI,150000,,,,,
12:19,739000,MasJ,176000,,,,,
12:20,740000,MasB,7000,,,,,
12:20,740000,MasC,21000,,,,,
12:20,740000,MasD,39000,,,,,
12:20,740000,MasE,56000,,,,,
12:20,740000,MasF,76000,,,,,
12:20,740000,MasG,98000,,,,,
12:20,740000,MasH,123000,,,,,
12:20,740000,MasI,150000,,,,,
12:20,740000,MasJ,177000,,,,,
12:21,741000,MasB,7000,,,,,
12:21,741000,MasC,21000,,,,,
12:21,741000,MasD,39000,,,,,
12:21,741000,MasE,56000,,,,,
12:21,741000,MasF,76000,,,,,
12:21,741000,MasG,98000,,,,,
12:21,741000,MasH,123000,,,,,
12:21,741000,MasI,150000,,,,,
12:21,741000,MasJ,177000,,,,,
12:22,742000,MasB,7000,,,,,
12:22,742000,MasC,21000,,,,,
12:22,742000,MasD,39000,,,,,
12:22,742000,MasE,56000,,,,,
12:22,742000,MasF,76000,,,,,
12:22,742000,MasG,98000,,,,,
12:22,742000,MasH,124000,,,,,
12:22,742000,MasI,150000,,,,,
12:22,742000,MasJ,177000,,,,,
12:23,743000,MasB,7000,,,,,
12:23,743000,MasC,21000,,,,,
12:23,743000,MasD,39000,,,,,
12:23,743000,MasE,56000,,,,,
12:23,743000,MasF,77000,,,,,
12:23,743000,MasG,98000,,,,,
12:23,743000,MasH,124000,,,,,
12:23,743000,MasI,150000,,,,,
12:23,743000,MasJ,177000,,,,,
12:24,744000,MasB,7000,,,,,
12:24,744000,MasC,21000,,,,,
12:24,744000,MasD,39000,,,,,
12:24,744000,MasE,56000,,,,,
12:24,744000,MasF,77000,,,,,
12:24,744000,MasG,98000,,,,,
12:24,744000,MasH,124000,,,,,
12:24,744000,MasI,151000,,,,,
12:24,744000,MasJ,177000,,,,,
12:25,745000,MasB,7000,,,,,
12:25,745000,MasC,21000,,,,,
12:25,745000,MasD,39000,,,,,
12:25,745000,MasE,56000,,,,,
12:25,745000,MasF,77000,,,,,
12:25,745000,MasG,99000,,,,,
12:25,745000,MasH,124000,,,,,
12:25,745000,MasI,151000,,,,,
12:25,745000,MasJ,178000,,,,,
12:26,746000,MasB,7000,,,,,
12:26,746000,MasC,21000,,,,,
12:26,746000,MasD,39000,,,,,
12:26,746000,MasE,56000,,,,,
12:26,746000,MasF,77000,,,,,
12:26,746000,MasG,99000,,,,,
12:26,746000,MasH,124000,,,,,
12:26,746000,MasI,151000,,,,,
12:26,746000,MasJ,178000,,,,,
12:27,747000,MasB,7000,,,,,
12:27,747000,MasC,21000,,,,,
12:27,747000,MasD,39000,,,,,
12:27,747000,MasE,56000,,,,,
12:27,747000,MasF,77000,,,,,
12:27,747000,MasG,99000,,,,,
12:27,747000,MasH,124000,,,,,
12:27,747000,MasI,151000,,,,,
12:27,747000,MasJ,178000,,,,,
12:28,748000,MasB,7000,,,,,
12:28,748000,MasC,21000,,,,,
12:28,748000,MasD,39000,,,,,
12:28,748000,MasE,56000,,,,,
12:28,748000,MasF,77000,,,,,
12:28,748000,MasG,99000,,,,,
12:28,748000,MasH,124000,,,,,
12:28,748000,MasI,151000,,,,,
12:28,748000,MasJ,178000,,,,,
12:29,749000,MasB,7000,,,,,
12:29,749000,MasC,21000,,,,,
12:29,749000,MasD,39000,,,,,
12:29,749000,MasE,56000,,,,,
12:29,749000,MasF,77000,,,,,
12:29,749000,MasG,99000,,,,,
12:29,749000,MasH,124000,,,,,
12:29,749000,MasI,151000,,,,,
12:29,749000,MasJ,178000,,,,,
12:30,750000,MasB,7000,,,,,
12:30,750000,MasC,21000,,,,,
12:30,750000,MasD,40000,,,,,
12:30,750000,MasE,57000,,,,,
12:30,750000,MasF,77000,,,,,
12:30,750000,MasG,99000,,,,,
12:30,750000,MasH,125000,,,,,
12:30,750000,MasI,152000,,,,,
12:30,750000,MasJ,179000,,,,,
12:31,751000,MasB,7000,,,,,
12:31,751000,MasC,21000,,,,,
12:31,751000,MasD,40000,,,,,
12:31,751000,MasE,57000,,,,,
12:31,751000,MasF,77000,,,,,
12:31,751000,MasG,99000,,,,,
12:31,751000,MasH,125000,,,,,
12:31,751000,MasI,152000,,,,,
12:31,751000,MasJ,179000,,,,,
12:32,752000,MasB,7000,,,,,
12:32,752000,MasC,21000,,,,,
12:32,752000,MasD,40000,,,,,
12:32,752000,MasE,57000,,,,,
12:32,752000,MasF,77000,,,,,
12:32,752000,MasG,99000,,,,,
12:32,752000,MasH,125000,,,,,
12:32,752000,MasI,152000,,,,,
12:32,752000,MasJ,179000,,,,,
12:33,753000,MasB,7000,,,,,
12:33,753000,MasC,21000,,,,,
12:33,753000,MasD,40000,,,,,
12:33,753000,MasE,57000,,,,,
12:33,753000,MasF,77000,,,,,
12:33,753000,MasG,99000,,,,,
12:33,753000,MasH,125000,,,,,
12:33,753000,MasI,152000,,,,,
12:33,753000,MasJ,179000,,,,,
12:34,754000,MasB,7000,,,,,
12:34,754000,MasC,21000,,,,,
12:34,754000,MasD,40000,,,,,
12:34,754000,MasE,57000,,,,,
12:34,754000,MasF,77000,,,,,
12:34,754000,MasG,99000,,,,,
12:34,754000,MasH,125000,,,,,
12:34,754000,MasI,152000,,,,,
12:34,754000,MasJ,179000,,,,,
12:35,755000,MasB,7000,,,,,
12:35,755000,MasC,21000,,,,,
12:35,755000,MasD,40000,,,,,
12:35,755000,MasE,57000,,,,,
12:35,755000,MasF,77000,,,,,
12:35,755000,MasG,100000,,,,,
12:35,755000,MasH,125000,,,,,
12:35,755000,MasI,152000,,,,,
12:35,755000,MasJ,179000,,,,,
12:36,756000,MasB,7000,,,,,
12:36,756000,MasC,21000,,,,,
12:36,756000,MasD,40000,,,,,
12:36,756000,MasE,57000,,,,,
12:36,756000,MasF,77000,,,,,
12:36,756000,MasG,100000,,,,,
12:36,756000,MasH,125000,,,,,
12:36,756000,MasI,152000,,,,,
12:36,756000,MasJ,180000,,,,,
12:37,757000,MasB,7000,,,,,
12:37,757000,MasC,21000,,,,,
12:37,757000,MasD,40000,,,,,
12:37,757000,MasE,57000,,,,,
12:37,757000,MasF,77000,,,,,
12:37,757000,MasG,100000,,,,,
12:37,757000,MasH,125000,,,,,
12:37,757000,MasI,153000,,,,,
12:37,757000,MasJ,180000,,,,,
12:38,758000,MasB,7000,,,,,
12:38,758000,MasC,21000,,,,,
12:38,758000,MasD,40000,,,,,
12:38,758000,MasE,57000,,,,,
12:38,758000,MasF,78000,,,,,
12:38,758000,MasG,100000,,,,,
12:38,758000,MasH,125000,,,,,
12:38,758000,MasI,153000,,,,,
12:38,758000,MasJ,180000,,,,,
12:39,759000,MasB,7000,,,,,
12:39,759000,MasC,21000,,,,,
12:39,759000,MasD,40000,,,,,
12:39,759000,MasE,57000,,,,,
12:39,759000,MasF,78000,,,,,
12:39,759000,MasG,100000,,,,,
12:39,759000,MasH,126000,,,,,
12:39,759000,MasI,153000,,,,,
12:39,759000,MasJ,180000,,,,,
12:40,760000,MasB,7000,,,,,
12:40,760000,MasC,21000,,,,,
12:40,760000,MasD,40000,,,,,
12:40,760000,MasE,57000,,,,,
12:40,760000,MasF,78000,,,,,
12:40,760000,MasG,100000,,,,,
12:40,760000,MasH,126000,,,,,
12:40,760000,MasI,153000,,,,,
12:40,760000,MasJ,180000,,,,,
12:41,761000,MasB,7000,,,,,
12:41,761000,MasC,21000,,,,,
12:41,761000,MasD,40000,,,,,
